Mnemonic,Description,,"Std Chg","CPT or HCPC ","Rev Code","Inpt or Outpt","Aetna Commercial","AllWays Commercial","AllWays MassHealth","Beacon Commercial","Beacon Medicaid","Beacon Medicare","BCBSMA HMO Commercial","BCBSMA IND Commercial","BCBSMA PPO Commercial",BMCHNP,"CDPHP Commercial","CIGNA Commercial","Connecticare Commercial","FALLON Commercial","Fallon MCRHMO","Fallon Navicare","First Health Coventry",HPHC,HNE,"HNE MCRHMO",Multiplan,MVP,"Self Pay","Tufts Public Plan Masshealth & QHP Subsidized","Tufts Public Plan QHP Non Subsidized",Tufts,Unicare,United,"United Optum BH Commercial","United Optum BH Medicaid",Min,Max
12001E0000,"Rpr S/N/AX/Gen/Trk </2.5cm",Facility,282.86,12001,0450,IP,251.46254000000002,247.47421400000002,135.7728,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,254.574,254.574,268.717,263.05980000000005,Grouper,Grouper,268.717,268.717,Grouper,Grouper,254.574,254.574,268.717,172.82746,197.71914,240.431,Grouper,254.574,N/A,N/A,135.7728,268.717
12004E0000,"Smp Rep S/NAG/T 7.6-12.5cm",Facility,367.88,12004,0450,OP,327.04532,321.858212,136.1156,N/A,N/A,N/A,216.75489599999997,232.86804,228.23275199999998,N/A,331.092,331.092,349.486,342.1284,215.03867197143245,245.7584822530656,342.1284,349.486,278.779464,235.5185454925212,331.092,331.092,349.486,224.77468,257.14812,312.698,217.04919999999998,331.092,N/A,N/A,136.1156,349.486
12004E0000,"Smp Rep S/NAG/T 7.6-12.5cm",Facility,382.61,12004,0450,IP,340.14029,334.745489,183.6528,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,344.34900000000005,344.34900000000005,363.4795,355.82730000000004,Grouper,Grouper,363.4795,363.4795,Grouper,Grouper,344.34900000000005,344.34900000000005,363.4795,233.77471,267.44439,325.2185,Grouper,344.34900000000005,N/A,N/A,183.6528,363.4795
12005E0000,"Rpr S/N/A/Gen/Trk 12.6-20cm",Facility,271.92,12005,0450,OP,241.73688,237.90280800000002,100.6104,N/A,N/A,N/A,160.215264,172.12536,168.699168,N/A,244.728,244.728,258.324,252.88560000000004,393.2184010937364,449.3924583928416,252.88560000000004,258.324,206.060976,430.6677726264732,244.728,244.728,258.324,166.14312,190.07208,231.132,160.43280000000001,244.728,N/A,N/A,100.6104,449.3924583928416
12005E0000,"Rpr S/N/A/Gen/Trk 12.6-20cm",Facility,282.79,12005,0450,IP,251.40031000000002,247.41297100000003,135.7392,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,254.51100000000002,254.51100000000002,268.6505,262.9947,Grouper,Grouper,268.6505,268.6505,Grouper,Grouper,254.51100000000002,254.51100000000002,268.6505,172.78469,197.67021,240.3715,Grouper,254.51100000000002,N/A,N/A,135.7392,268.6505
12006E0000,"Rpr S/N/A/G/TRK 21.0-30cm",Facility,319.91,12006,0450,OP,284.39999,279.88925900000004,118.36670000000001,N/A,N/A,N/A,188.490972,202.50303000000002,198.472164,N/A,287.91900000000004,287.91900000000004,303.91450000000003,297.51630000000006,393.2184010937364,449.3924583928416,297.51630000000006,303.91450000000003,242.42779800000002,430.6677726264732,287.91900000000004,287.91900000000004,303.91450000000003,195.46501,223.61709,271.9235,188.7469,287.91900000000004,N/A,N/A,118.36670000000001,449.3924583928416
12006E0000,"Rpr S/N/A/G/TRK 21.0-30cm",Facility,332.71,12006,0450,IP,295.77918999999997,291.08797899999996,159.7008,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,299.43899999999996,299.43899999999996,316.07449999999994,309.4203,Grouper,Grouper,316.07449999999994,316.07449999999994,Grouper,Grouper,299.43899999999996,299.43899999999996,316.07449999999994,203.28580999999997,232.56428999999997,282.8035,Grouper,299.43899999999996,N/A,N/A,159.7008,316.07449999999994
12007E0000,"Rpr S/N/Ax/Gen/Tnk >30.0cm",Facility,192.19,12007,0450,OP,170.85691,168.147031,71.1103,N/A,N/A,N/A,113.23834799999999,121.65627,119.234676,N/A,172.971,172.971,182.5805,178.7367,215.03867197143245,245.7584822530656,178.7367,182.5805,145.641582,235.5185454925212,172.971,172.971,182.5805,117.42809,134.34080999999998,163.3615,113.3921,172.971,N/A,N/A,71.1103,245.7584822530656
12007E0000,"Rpr S/N/Ax/Gen/Tnk >30.0cm",Facility,199.87,12007,0450,IP,177.68443000000002,174.866263,95.9376,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,179.883,179.883,189.8765,185.87910000000002,Grouper,Grouper,189.8765,189.8765,Grouper,Grouper,179.883,179.883,189.8765,122.12057,139.70913,169.8895,Grouper,179.883,N/A,N/A,95.9376,189.8765
12011E0000,"Smp Rep F/E/N/L/M </2.5cm",Facility,347.53,12011,0450,OP,308.95417,304.053997,128.5861,N/A,N/A,N/A,204.76467599999995,219.98648999999997,215.60761199999996,N/A,312.777,312.777,330.15349999999995,323.2029,215.03867197143245,245.7584822530656,323.2029,330.15349999999995,263.358234,235.5185454925212,312.777,312.777,330.15349999999995,212.34082999999998,242.92346999999995,295.40049999999997,205.04269999999997,312.777,N/A,N/A,128.5861,330.15349999999995
12011E0000,"Smp Rep F/E/N/L/M </2.5cm",Facility,361.42,12011,0450,IP,321.30238,316.206358,173.48160000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,325.278,325.278,343.349,336.1206,Grouper,Grouper,343.349,343.349,Grouper,Grouper,325.278,325.278,343.349,220.82762,252.63258,307.207,Grouper,325.278,N/A,N/A,173.48160000000001,343.349
12013E0000,"Smp Rep F/E/N/L/M 2.6-5.0cm",Facility,347.53,12013,0450,OP,308.95417,304.053997,128.5861,N/A,N/A,N/A,204.76467599999995,219.98648999999997,215.60761199999996,N/A,312.777,312.777,330.15349999999995,323.2029,215.03867197143245,245.7584822530656,323.2029,330.15349999999995,263.358234,235.5185454925212,312.777,312.777,330.15349999999995,212.34082999999998,242.92346999999995,295.40049999999997,205.04269999999997,312.777,N/A,N/A,128.5861,330.15349999999995
12013E0000,"Smp Rep F/E/N/L/M 2.6-5.0cm",Facility,361.42,12013,0450,IP,321.30238,316.206358,173.48160000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,325.278,325.278,343.349,336.1206,Grouper,Grouper,343.349,343.349,Grouper,Grouper,325.278,325.278,343.349,220.82762,252.63258,307.207,Grouper,325.278,N/A,N/A,173.48160000000001,343.349
12014E0000,"Simp Rep F/E/E/N/L/M 5.1-7.5cm",Facility,256.9,12014,0450,OP,228.3841,224.76181,95.053,N/A,N/A,N/A,151.36547999999996,162.61769999999999,159.38075999999998,N/A,231.20999999999998,231.20999999999998,244.05499999999998,238.917,215.03867197143245,245.7584822530656,238.917,244.05499999999998,194.67882,235.5185454925212,231.20999999999998,231.20999999999998,244.05499999999998,156.96589999999998,179.57309999999998,218.36499999999998,151.57099999999997,231.20999999999998,N/A,N/A,95.053,245.7584822530656
12014E0000,"Simp Rep F/E/E/N/L/M 5.1-7.5cm",Facility,267.19,12014,0450,IP,237.53191,233.764531,128.25119999999998,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,240.471,240.471,253.83049999999997,248.4867,Grouper,Grouper,253.83049999999997,253.83049999999997,Grouper,Grouper,240.471,240.471,253.83049999999997,163.25309,186.76581,227.11149999999998,Grouper,240.471,N/A,N/A,128.25119999999998,253.83049999999997
12015E0000,"Simp Rep F/EEN/L/M 7.6-12.5cm",Facility,237.71,12015,0450,OP,211.32419000000002,207.97247900000002,87.95270000000001,N/A,N/A,N/A,140.058732,150.47043,147.475284,N/A,213.93900000000002,213.93900000000002,225.8245,221.07030000000003,215.03867197143245,245.7584822530656,221.07030000000003,225.8245,180.136638,235.5185454925212,213.93900000000002,213.93900000000002,225.8245,145.24081,166.15929,202.0535,140.2489,213.93900000000002,N/A,N/A,87.95270000000001,245.7584822530656
12015E0000,"Simp Rep F/EEN/L/M 7.6-12.5cm",Facility,247.2,12015,0450,IP,219.7608,216.27527999999998,118.65599999999999,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,222.48,222.48,234.83999999999997,229.89600000000002,Grouper,Grouper,234.83999999999997,234.83999999999997,Grouper,Grouper,222.48,222.48,234.83999999999997,151.0392,172.79279999999997,210.11999999999998,Grouper,222.48,N/A,N/A,118.65599999999999,234.83999999999997
12016E0000,"Smp Rep F/EEN/L/M 12.6-20cm",Facility,333.41,12016,0450,OP,296.40149,291.70040900000004,123.36170000000001,N/A,N/A,N/A,196.44517199999999,211.04853000000003,206.847564,N/A,300.069,300.069,316.7395,310.07130000000006,393.2184010937364,449.3924583928416,310.07130000000006,316.7395,252.65809800000002,430.6677726264732,300.069,300.069,316.7395,203.71351,233.05359,283.3985,196.7119,300.069,N/A,N/A,123.36170000000001,449.3924583928416
12016E0000,"Smp Rep F/EEN/L/M 12.6-20cm",Facility,346.74,12016,0450,IP,308.25186,303.362826,166.4352,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,312.06600000000003,312.06600000000003,329.403,322.4682,Grouper,Grouper,329.403,329.403,Grouper,Grouper,312.06600000000003,312.06600000000003,329.403,211.85814,242.37125999999998,294.729,Grouper,312.06600000000003,N/A,N/A,166.4352,329.403
12017E0000,"Rpr FE/EEN/L/M 20.1-30.0 cm",Facility,233.42,12017,0450,OP,207.51038,204.219158,86.3654,N/A,N/A,N/A,137.531064,147.75486,144.81376799999998,N/A,210.078,210.078,221.74899999999997,217.0806,393.2184010937364,449.3924583928416,217.0806,221.74899999999997,176.885676,430.6677726264732,210.078,210.078,221.74899999999997,142.61962,163.16057999999998,198.40699999999998,137.71779999999998,210.078,N/A,N/A,86.3654,449.3924583928416
12017E0000,"Rpr FE/EEN/L/M 20.1-30.0 cm",Facility,242.76,12017,0450,IP,215.81364,212.390724,116.52479999999998,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,218.484,218.484,230.62199999999999,225.7668,Grouper,Grouper,230.62199999999999,230.62199999999999,Grouper,Grouper,218.484,218.484,230.62199999999999,148.32636,169.68923999999998,206.34599999999998,Grouper,218.484,N/A,N/A,116.52479999999998,230.62199999999999
12020E0000,"Rpr Split Wound; Smpl Closure",Facility,525.79,12020,0450,OP,467.42731,460.013671,194.54229999999998,N/A,N/A,N/A,309.79546799999997,332.82507,326.200116,N/A,473.21099999999996,473.21099999999996,499.50049999999993,488.9847,611.6774875081416,699.0599857235903,488.9847,499.50049999999993,398.44366199999996,669.9324863184407,473.21099999999996,473.21099999999996,499.50049999999993,321.25768999999997,367.52720999999997,446.9215,310.2161,473.21099999999996,N/A,N/A,194.54229999999998,699.0599857235903
12020E0000,"Rpr Split Wound; Smpl Closure",Facility,546.82,12020,0450,IP,486.12298000000004,478.4128180000001,262.47360000000003,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,492.13800000000003,492.13800000000003,519.479,508.54260000000005,Grouper,Grouper,519.479,519.479,Grouper,Grouper,492.13800000000003,492.13800000000003,519.479,334.10702000000003,382.22718000000003,464.797,Grouper,492.13800000000003,N/A,N/A,262.47360000000003,519.479
12021E0000,"Rep Split Wound; w/Pckg",Facility,468.18,12021,0450,OP,416.21202,409.610682,173.2266,N/A,N/A,N/A,275.851656,296.35794,290.458872,N/A,421.362,421.362,444.77099999999996,435.40740000000005,393.2184010937364,449.3924583928416,435.40740000000005,444.77099999999996,354.786804,430.6677726264732,421.362,421.362,444.77099999999996,286.05798,327.25782,397.953,276.2262,421.362,N/A,N/A,173.2266,449.3924583928416
12021E0000,"Rep Split Wound; w/Pckg",Facility,486.89,12021,0450,IP,432.84521,425.980061,233.70719999999997,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,438.201,438.201,462.54549999999995,452.8077,Grouper,Grouper,462.54549999999995,462.54549999999995,Grouper,Grouper,438.201,438.201,462.54549999999995,297.48978999999997,340.33610999999996,413.8565,Grouper,438.201,N/A,N/A,233.70719999999997,462.54549999999995
12031E0000,"Rpr Intrm S/A/T/E </2.5cm",Facility,347.53,12031,0450,OP,308.95417,304.053997,128.5861,N/A,N/A,N/A,204.76467599999995,219.98648999999997,215.60761199999996,N/A,312.777,312.777,330.15349999999995,323.2029,393.2184010937364,449.3924583928416,323.2029,330.15349999999995,263.358234,430.6677726264732,312.777,312.777,330.15349999999995,212.34082999999998,242.92346999999995,295.40049999999997,205.04269999999997,312.777,N/A,N/A,128.5861,449.3924583928416
12031E0000,"Rpr Intrm S/A/T/E </2.5cm",Facility,361.42,12031,0450,IP,321.30238,316.206358,173.48160000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,325.278,325.278,343.349,336.1206,Grouper,Grouper,343.349,343.349,Grouper,Grouper,325.278,325.278,343.349,220.82762,252.63258,307.207,Grouper,325.278,N/A,N/A,173.48160000000001,343.349
12032E0000,"Rpr Interm S/A/T/E 2.6-7.5 cm",Facility,347.53,12032,0450,OP,308.95417,304.053997,128.5861,N/A,N/A,N/A,204.76467599999995,219.98648999999997,215.60761199999996,N/A,312.777,312.777,330.15349999999995,323.2029,393.2184010937364,449.3924583928416,323.2029,330.15349999999995,263.358234,430.6677726264732,312.777,312.777,330.15349999999995,212.34082999999998,242.92346999999995,295.40049999999997,205.04269999999997,312.777,N/A,N/A,128.5861,449.3924583928416
12032E0000,"Rpr Interm S/A/T/E 2.6-7.5 cm",Facility,361.42,12032,0450,IP,321.30238,316.206358,173.48160000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,325.278,325.278,343.349,336.1206,Grouper,Grouper,343.349,343.349,Grouper,Grouper,325.278,325.278,343.349,220.82762,252.63258,307.207,Grouper,325.278,N/A,N/A,173.48160000000001,343.349
12034E0000,"Rpr Intrm S/A/T/E 7.6-12.5cm",Facility,367.88,12034,0450,OP,327.04532,321.858212,136.1156,N/A,N/A,N/A,216.75489599999997,232.86804,228.23275199999998,N/A,331.092,331.092,349.486,342.1284,393.2184010937364,449.3924583928416,342.1284,349.486,278.779464,430.6677726264732,331.092,331.092,349.486,224.77468,257.14812,312.698,217.04919999999998,331.092,N/A,N/A,136.1156,449.3924583928416
12034E0000,"Rpr Intrm S/A/T/E 7.6-12.5cm",Facility,382.61,12034,0450,IP,340.14029,334.745489,183.6528,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,344.34900000000005,344.34900000000005,363.4795,355.82730000000004,Grouper,Grouper,363.4795,363.4795,Grouper,Grouper,344.34900000000005,344.34900000000005,363.4795,233.77471,267.44439,325.2185,Grouper,344.34900000000005,N/A,N/A,183.6528,363.4795
12035E0000,"Rpr Interm S/A/T/E 12.6-20cm",Facility,367.88,12035,0450,OP,327.04532,321.858212,136.1156,N/A,N/A,N/A,216.75489599999997,232.86804,228.23275199999998,N/A,331.092,331.092,349.486,342.1284,393.2184010937364,449.3924583928416,342.1284,349.486,278.779464,430.6677726264732,331.092,331.092,349.486,224.77468,257.14812,312.698,217.04919999999998,331.092,N/A,N/A,136.1156,449.3924583928416
12035E0000,"Rpr Interm S/A/T/E 12.6-20cm",Facility,382.61,12035,0450,IP,340.14029,334.745489,183.6528,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,344.34900000000005,344.34900000000005,363.4795,355.82730000000004,Grouper,Grouper,363.4795,363.4795,Grouper,Grouper,344.34900000000005,344.34900000000005,363.4795,233.77471,267.44439,325.2185,Grouper,344.34900000000005,N/A,N/A,183.6528,363.4795
12036E0000,"Rpr Intrm S/A/T/E 20.1-30.0cm",Facility,319.91,12036,0450,OP,284.39999,279.88925900000004,118.36670000000001,N/A,N/A,N/A,188.490972,202.50303000000002,198.472164,N/A,287.91900000000004,287.91900000000004,303.91450000000003,297.51630000000006,611.6774875081416,699.0599857235903,297.51630000000006,303.91450000000003,242.42779800000002,669.9324863184407,287.91900000000004,287.91900000000004,303.91450000000003,195.46501,223.61709,271.9235,188.7469,287.91900000000004,N/A,N/A,118.36670000000001,699.0599857235903
12036E0000,"Rpr Intrm S/A/T/E 20.1-30.0cm",Facility,332.71,12036,0450,IP,295.77918999999997,291.08797899999996,159.7008,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,299.43899999999996,299.43899999999996,316.07449999999994,309.4203,Grouper,Grouper,316.07449999999994,316.07449999999994,Grouper,Grouper,299.43899999999996,299.43899999999996,316.07449999999994,203.28580999999997,232.56428999999997,282.8035,Grouper,299.43899999999996,N/A,N/A,159.7008,316.07449999999994
12037E0000,"Rpr Intrmd S/Tr/Ext >30.0cm",Facility,1525.36,12037,0450,OP,1356.04504,1334.537464,564.3832,N/A,N/A,N/A,898.7421119999999,965.55288,946.3333439999999,N/A,1372.8239999999998,1372.8239999999998,1449.0919999999999,1418.5848,1997.0845398255028,2282.382331229146,1418.5848,1449.0919999999999,1155.917808,2187.2830674279317,1372.8239999999998,1372.8239999999998,1449.0919999999999,931.9949599999999,1066.2266399999999,1296.5559999999998,899.9623999999999,1372.8239999999998,N/A,N/A,564.3832,2282.382331229146
12037E0000,"Rpr Intrmd S/Tr/Ext >30.0cm",Facility,1586.36,12037,0450,IP,1410.27404,1387.906364,761.4527999999999,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,1427.724,1427.724,1507.042,1475.3147999999999,Grouper,Grouper,1507.042,1507.042,Grouper,Grouper,1427.724,1427.724,1507.042,969.26596,1108.8656399999998,1348.406,Grouper,1427.724,N/A,N/A,761.4527999999999,1507.042
12041E0000,"Rep Intrm N/H/F/E/G </2.5cm ",Facility,333.41,12041,0450,OP,296.40149,291.70040900000004,123.36170000000001,N/A,N/A,N/A,196.44517199999999,211.04853000000003,206.847564,N/A,300.069,300.069,316.7395,310.07130000000006,393.2184010937364,449.3924583928416,310.07130000000006,316.7395,252.65809800000002,430.6677726264732,300.069,300.069,316.7395,203.71351,233.05359,283.3985,196.7119,300.069,N/A,N/A,123.36170000000001,449.3924583928416
12041E0000,"Rep Intrm N/H/F/E/G </2.5cm ",Facility,346.74,12041,0450,IP,308.25186,303.362826,166.4352,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,312.06600000000003,312.06600000000003,329.403,322.4682,Grouper,Grouper,329.403,329.403,Grouper,Grouper,312.06600000000003,312.06600000000003,329.403,211.85814,242.37125999999998,294.729,Grouper,312.06600000000003,N/A,N/A,166.4352,329.403
12042E0000,"Rpr Interm N/HF/Gen 2.6-7.5cm",Facility,347.53,12042,0450,OP,308.95417,304.053997,128.5861,N/A,N/A,N/A,204.76467599999995,219.98648999999997,215.60761199999996,N/A,312.777,312.777,330.15349999999995,323.2029,393.2184010937364,449.3924583928416,323.2029,330.15349999999995,263.358234,430.6677726264732,312.777,312.777,330.15349999999995,212.34082999999998,242.92346999999995,295.40049999999997,205.04269999999997,312.777,N/A,N/A,128.5861,449.3924583928416
12042E0000,"Rpr Interm N/HF/Gen 2.6-7.5cm",Facility,361.42,12042,0450,IP,321.30238,316.206358,173.48160000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,325.278,325.278,343.349,336.1206,Grouper,Grouper,343.349,343.349,Grouper,Grouper,325.278,325.278,343.349,220.82762,252.63258,307.207,Grouper,325.278,N/A,N/A,173.48160000000001,343.349
12044E0000,"Rpr Interm N/HF/Gen 7.6-12.5cm",Facility,318.09,12044,0450,OP,282.78200999999996,278.296941,117.6933,N/A,N/A,N/A,187.41862799999996,201.35097,197.34303599999996,N/A,286.281,286.281,302.1855,295.8237,611.6774875081416,699.0599857235903,295.8237,302.1855,241.048602,669.9324863184407,286.281,286.281,302.1855,194.35298999999998,222.34490999999997,270.37649999999996,187.67309999999998,286.281,N/A,N/A,117.6933,699.0599857235903
12044E0000,"Rpr Interm N/HF/Gen 7.6-12.5cm",Facility,330.81,12044,0450,IP,294.09009000000003,289.425669,158.7888,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,297.729,297.729,314.2695,307.6533,Grouper,Grouper,314.2695,314.2695,Grouper,Grouper,297.729,297.729,314.2695,202.12491,231.23619,281.1885,Grouper,297.729,N/A,N/A,158.7888,314.2695
12045E0000,"Rep Intrm N/H/F/E/G 12.6-20 cm",Facility,432.97,12045,0450,OP,384.91033000000004,378.80545300000006,160.1989,N/A,N/A,N/A,255.105924,274.07001,268.61458799999997,N/A,389.67300000000006,389.67300000000006,411.3215,402.66210000000007,611.6774875081416,699.0599857235903,402.66210000000007,411.3215,328.104666,669.9324863184407,389.67300000000006,389.67300000000006,411.3215,264.54467,302.64603,368.0245,255.4523,389.67300000000006,N/A,N/A,160.1989,699.0599857235903
12045E0000,"Rep Intrm N/H/F/E/G 12.6-20 cm",Facility,450.28,12045,0450,IP,400.29892,393.949972,216.13439999999997,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,405.252,405.252,427.76599999999996,418.7604,Grouper,Grouper,427.76599999999996,427.76599999999996,Grouper,Grouper,405.252,405.252,427.76599999999996,275.12107999999995,314.74571999999995,382.73799999999994,Grouper,405.252,N/A,N/A,216.13439999999997,427.76599999999996
12046E0000,"Rpr Intrm N/H/F/E/G 20.1-30cm",Facility,927.65,12046,0450,OP,824.68085,811.600985,343.2305,N/A,N/A,N/A,546.57138,587.20245,575.51406,N/A,834.885,834.885,881.2674999999999,862.7145,393.2184010937364,449.3924583928416,862.7145,881.2674999999999,702.97317,430.6677726264732,834.885,834.885,881.2674999999999,566.79415,648.4273499999999,788.5024999999999,547.3135,834.885,N/A,N/A,343.2305,881.2674999999999
12046E0000,"Rpr Intrm N/H/F/E/G 20.1-30cm",Facility,927.65,12046,0450,IP,824.68085,811.600985,445.272,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,834.885,834.885,881.2674999999999,862.7145,Grouper,Grouper,881.2674999999999,881.2674999999999,Grouper,Grouper,834.885,834.885,881.2674999999999,566.79415,648.4273499999999,788.5024999999999,Grouper,834.885,N/A,N/A,445.272,881.2674999999999
12051E0000,"Rep Intrm F/E/E/N/L/M </2.5 cm",Facility,347.53,12051,0450,OP,308.95417,304.053997,128.5861,N/A,N/A,N/A,204.76467599999995,219.98648999999997,215.60761199999996,N/A,312.777,312.777,330.15349999999995,323.2029,393.2184010937364,449.3924583928416,323.2029,330.15349999999995,263.358234,430.6677726264732,312.777,312.777,330.15349999999995,212.34082999999998,242.92346999999995,295.40049999999997,205.04269999999997,312.777,N/A,N/A,128.5861,449.3924583928416
12051E0000,"Rep Intrm F/E/E/N/L/M </2.5 cm",Facility,361.42,12051,0450,IP,321.30238,316.206358,173.48160000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,325.278,325.278,343.349,336.1206,Grouper,Grouper,343.349,343.349,Grouper,Grouper,325.278,325.278,343.349,220.82762,252.63258,307.207,Grouper,325.278,N/A,N/A,173.48160000000001,343.349
